,path,bicam_btarget,bicam_bpred,bicam_ntarget,bicam_npred,btarget,bpred,ntarget,npred
2086,kangaroo_s_001468.png,11,11,38,38,3,3,32,32
2087,macropus_giganteus_s_000223.png,11,11,38,38,3,3,32,32
2088,kangaroo_s_000010.png,11,11,38,38,3,3,32,32
2089,wallaby_s_000436.png,11,16,38,38,3,7,32,32
2090,wallaby_s_000236.png,11,0,38,38,3,0,32,32
2091,kangaroo_s_000961.png,11,16,38,38,3,6,32,32
2092,kangaroo_s_002394.png,11,11,38,38,3,3,32,32
2093,macropus_giganteus_s_000251.png,11,12,38,38,3,4,32,32
2094,wallaby_s_000052.png,11,12,38,34,3,7,32,32
2095,kangaroo_s_000315.png,11,16,38,38,3,8,32,32
2096,kangaroo_s_002538.png,11,11,38,38,3,7,32,32
2097,wallaby_s_000046.png,11,11,38,38,3,3,32,32
2098,kangaroo_s_002150.png,11,11,38,38,3,5,32,32
2099,giant_kangaroo_s_000372.png,11,13,38,77,3,5,32,32
2100,macropus_giganteus_s_000132.png,11,11,38,38,3,8,32,32
2101,kangaroo_s_002581.png,11,5,38,40,3,15,32,83
2102,macropus_giganteus_s_000126.png,11,15,38,38,3,7,32,32
2103,wallaby_s_000321.png,11,8,38,97,3,18,32,97
2104,macropus_giganteus_s_000179.png,11,11,38,38,3,3,32,32
2105,wallaby_s_000015.png,11,11,38,38,3,7,32,32
2106,kangaroo_s_000166.png,11,8,38,97,3,18,32,97
2107,streetcar_s_000531.png,19,18,81,58,11,10,80,54
2108,streetcar_s_000606.png,19,19,81,81,11,11,80,80
2109,tram_s_000699.png,19,18,81,68,11,10,80,90
2110,streetcar_s_001195.png,19,19,81,81,11,11,80,80
2111,streetcar_s_000297.png,19,19,81,81,11,11,80,80
2112,tram_s_000083.png,19,19,81,81,11,11,80,80
2113,streetcar_s_001754.png,19,19,81,81,11,10,80,80
2114,streetcar_s_000422.png,19,19,81,81,11,11,80,80
2115,tram_s_000539.png,19,19,81,81,11,10,80,80
2116,streetcar_s_000662.png,19,19,81,81,11,11,80,80
2117,streetcar_s_002195.png,19,9,81,37,11,19,80,31
2118,tram_s_000282.png,19,19,81,81,11,10,80,80
2119,streetcar_s_000597.png,19,19,81,81,11,11,80,80
2120,streetcar_s_001419.png,19,19,81,81,11,11,80,80
2121,tram_s_000253.png,19,19,81,81,11,11,80,80
2122,streetcar_s_000020.png,19,19,81,81,11,10,80,80
2123,streetcar_s_001767.png,19,18,81,13,11,10,80,5
2124,streetcar_s_001207.png,19,19,81,81,11,11,80,80
2125,tram_s_000591.png,19,19,81,81,11,11,80,80
2126,streetcar_s_000004.png,19,19,81,81,11,11,80,90
2127,streetcar_s_000168.png,19,19,81,81,11,15,80,80
2128,streetcar_s_000019.png,19,19,81,81,11,11,80,80
2129,streetcar_s_000353.png,19,11,81,81,11,3,80,80
2130,tram_s_000426.png,19,18,81,90,11,10,80,90
2131,streetcar_s_000658.png,19,19,81,81,11,11,80,80
2132,streetcar_s_001854.png,19,19,81,81,11,11,80,80
2133,streetcar_s_000460.png,19,19,81,81,11,19,80,80
2134,streetcar_s_000616.png,19,19,81,81,11,11,80,80
2135,tram_s_000098.png,19,18,81,13,11,10,80,80
2136,streetcar_s_000744.png,19,18,81,90,11,10,80,90
2137,streetcar_s_001135.png,19,18,81,90,11,10,80,90
2138,tram_s_000370.png,19,18,81,12,11,10,80,4
2139,tram_s_000507.png,19,19,81,81,11,11,80,80
2140,streetcar_s_000234.png,19,19,81,81,11,11,80,80
2141,tram_s_000068.png,19,19,81,81,11,11,80,80
2142,streetcar_s_002196.png,19,19,81,81,11,11,80,80
2143,streetcar_s_001962.png,19,9,81,17,11,19,80,4
2144,streetcar_s_000723.png,19,19,81,81,11,11,80,80
2145,streetcar_s_000192.png,19,19,81,81,11,11,80,80
2146,streetcar_s_000737.png,19,19,81,81,11,11,80,80
2147,streetcar_s_001130.png,19,19,81,81,11,19,80,80
2148,tram_s_000072.png,19,19,81,81,11,11,80,80
2149,streetcar_s_002032.png,19,19,81,81,11,19,80,80
2150,streetcar_s_001096.png,19,19,81,81,11,11,80,80
2151,streetcar_s_001653.png,19,19,81,90,11,11,80,90
2152,streetcar_s_000140.png,19,5,81,86,11,15,80,85
2153,streetcar_s_000382.png,19,18,81,81,11,10,80,80
2154,streetcar_s_001073.png,19,19,81,81,11,11,80,80
2155,streetcar_s_000022.png,19,19,81,81,11,11,80,80
2156,streetcar_s_001936.png,19,19,81,81,11,11,80,80
2157,streetcar_s_000775.png,19,19,81,81,11,11,80,80
2158,tram_s_000450.png,19,19,81,81,11,11,80,80
2159,streetcar_s_000887.png,19,19,81,81,11,11,80,80
2160,streetcar_s_000508.png,19,19,81,81,11,11,80,80
2161,streetcar_s_001851.png,19,18,81,81,11,10,80,80
2162,streetcar_s_000373.png,19,8,81,42,11,18,80,80
2163,streetcar_s_000250.png,19,19,81,81,11,11,80,80
2164,streetcar_s_000500.png,19,18,81,81,11,10,80,80
2165,streetcar_s_001849.png,19,18,81,81,11,10,80,80
2166,streetcar_s_001811.png,19,18,81,13,11,10,80,54
2167,streetcar_s_002006.png,19,6,81,81,11,16,80,80
2168,streetcar_s_001846.png,19,18,81,81,11,10,80,80
2169,streetcar_s_001591.png,19,19,81,81,11,11,80,80
2170,streetcar_s_001537.png,19,19,81,81,11,11,80,80
2171,streetcar_s_002266.png,19,19,81,81,11,19,80,80
2172,tram_s_000358.png,19,18,81,90,11,10,80,90
2173,streetcar_s_000876.png,19,19,81,81,11,11,80,80
2174,streetcar_s_000486.png,19,19,81,81,11,11,80,80
2175,streetcar_s_001868.png,19,19,81,13,11,11,80,5
2176,tram_s_000664.png,19,18,81,90,11,10,80,36
2177,streetcar_s_001106.png,19,19,81,81,11,11,80,80
2178,streetcar_s_000684.png,19,19,81,81,11,19,80,80
2179,streetcar_s_001060.png,19,18,81,13,11,10,80,5
2180,streetcar_s_000587.png,19,19,81,81,11,19,80,80
2181,streetcar_s_000124.png,19,19,81,81,11,11,80,80
2182,streetcar_s_000253.png,19,6,81,13,11,16,80,5
2183,streetcar_s_001603.png,19,19,81,81,11,11,80,80
2184,streetcar_s_000704.png,19,19,81,81,11,10,80,80
2185,streetcar_s_000024.png,19,19,81,81,11,11,80,80
2186,streetcar_s_000489.png,19,19,81,81,11,11,80,80
2187,streetcar_s_001196.png,19,18,81,13,11,10,80,5
2188,streetcar_s_000248.png,19,19,81,81,11,11,80,5
2189,streetcar_s_001540.png,19,18,81,81,11,11,80,5
2190,streetcar_s_000224.png,19,19,81,81,11,11,80,31
2191,streetcar_s_001308.png,19,19,81,81,11,11,80,80
2192,streetcar_s_000096.png,19,18,81,13,11,10,80,5
2193,streetcar_s_002122.png,19,19,81,81,11,11,80,80
2194,streetcar_s_000225.png,19,19,81,81,11,11,80,80
2195,streetcar_s_001219.png,19,19,81,81,11,10,80,80
2196,streetcar_s_000813.png,19,19,81,81,11,11,80,80
2197,streetcar_s_000465.png,19,19,81,81,11,11,80,80
2198,streetcar_s_000023.png,19,19,81,81,11,11,80,80
2199,tram_s_000641.png,19,18,81,58,11,10,80,54
2200,streetcar_s_000064.png,19,19,81,81,11,11,80,80
2201,streetcar_s_000993.png,19,19,81,81,11,11,80,80
2202,tram_s_000005.png,19,18,81,90,11,10,80,90
2203,streetcar_s_000553.png,19,19,81,81,11,10,80,80
2204,streetcar_s_000177.png,19,18,81,13,11,10,80,80
2205,streetcar_s_001258.png,19,19,81,81,11,11,80,80
2206,streetcar_s_000552.png,19,10,81,71,11,19,80,18
2207,crocodylus_niloticus_s_000532.png,15,16,27,19,7,8,20,32
2208,crocodile_s_000169.png,15,15,27,27,7,7,20,20
2209,crocodile_s_000888.png,15,15,27,27,7,7,20,20
2210,crocodylus_porosus_s_000127.png,15,15,27,27,7,1,20,20
2211,african_crocodile_s_000982.png,15,15,27,27,7,7,20,20
2212,african_crocodile_s_000153.png,15,10,27,33,7,2,20,27
2213,african_crocodile_s_000040.png,15,15,27,27,7,7,20,60
2214,crocodile_s_000324.png,15,15,27,27,7,7,20,20
2215,african_crocodile_s_001137.png,15,15,27,27,7,7,20,20
2216,nile_crocodile_s_000880.png,15,15,27,27,7,7,20,20
2217,african_crocodile_s_000188.png,15,15,27,27,7,7,20,20
2218,crocodile_s_000705.png,15,15,27,78,7,5,20,91
2219,crocodylus_porosus_s_000117.png,15,16,27,80,7,7,20,79
2220,nile_crocodile_s_000431.png,15,15,27,27,7,7,20,20
2221,crocodylus_porosus_s_000144.png,15,1,27,91,7,1,20,91
2222,crocodile_s_002336.png,15,15,27,27,7,7,20,20
2223,nile_crocodile_s_001421.png,15,3,27,85,7,7,20,84
2224,crocodile_s_000170.png,15,0,27,27,7,0,20,20
2225,crocodylus_porosus_s_000963.png,15,15,27,27,7,7,20,20
2226,nile_crocodile_s_001623.png,15,15,27,27,7,16,20,20
2227,nile_crocodile_s_001980.png,15,0,27,74,7,0,20,72
2228,crocodylus_porosus_s_000492.png,15,19,27,27,7,11,20,20
2229,nile_crocodile_s_001519.png,15,1,27,91,7,7,20,91
2230,african_crocodile_s_000157.png,15,15,27,44,7,7,20,39
2231,nile_crocodile_s_000171.png,15,15,27,27,7,7,20,20
2232,nile_crocodile_s_000124.png,15,15,27,27,7,7,20,20
2233,nile_crocodile_s_000269.png,15,15,27,27,7,7,20,20
2234,nile_crocodile_s_001212.png,15,15,27,90,7,7,20,66
2235,crocodylus_porosus_s_000962.png,15,1,27,27,7,7,20,20
2236,nile_crocodile_s_000003.png,15,9,27,12,7,19,20,4
2237,crocodylus_porosus_s_000465.png,15,0,27,27,7,7,20,20
2238,crocodylus_niloticus_s_000415.png,15,15,27,27,7,7,20,20
2239,african_crocodile_s_000533.png,15,15,27,44,7,7,20,88
2240,african_crocodile_s_000801.png,15,15,27,27,7,7,20,20
2241,crocodylus_porosus_s_000379.png,15,15,27,27,7,7,20,20
2242,crocodylus_niloticus_s_000666.png,15,0,27,27,7,8,20,20
2243,nile_crocodile_s_001937.png,15,8,27,42,7,5,20,37
2244,nile_crocodile_s_001696.png,15,15,27,27,7,7,20,20
2245,nile_crocodile_s_000041.png,15,15,27,27,7,7,20,20
2246,crocodile_s_000862.png,15,15,27,27,7,7,20,39
2247,crocodylus_porosus_s_000179.png,15,15,27,27,7,7,20,20
2248,crocodylus_niloticus_s_000042.png,15,1,27,27,7,7,20,91
2249,crocodylus_porosus_s_000170.png,15,15,27,27,7,7,20,39
2250,crocodile_s_001502.png,15,15,27,27,7,7,20,20
2251,nile_crocodile_s_001432.png,15,15,27,27,7,7,20,20
2252,crocodylus_porosus_s_000501.png,15,0,27,27,7,2,20,20
2253,crocodylus_porosus_s_000755.png,15,0,27,30,7,17,20,10
2254,crocodylus_porosus_s_001127.png,15,15,27,27,7,7,20,20
2255,crocodylus_porosus_s_000421.png,15,15,27,27,7,7,20,20
2256,african_crocodile_s_001026.png,15,0,27,55,7,17,20,51
2257,nile_crocodile_s_000357.png,15,15,27,27,7,7,20,39
2258,african_crocodile_s_000948.png,15,0,27,27,7,7,20,20
2259,crocodile_s_002803.png,15,15,27,27,7,0,20,39
2260,african_crocodile_s_000591.png,15,19,27,85,7,17,20,37
2261,african_crocodile_s_000808.png,15,15,27,27,7,7,20,20
2262,crocodylus_niloticus_s_000047.png,15,15,27,27,7,7,20,72
2263,crocodylus_niloticus_s_000981.png,15,15,27,27,7,7,20,20
2264,asian_crocodile_s_000001.png,15,15,27,27,7,7,20,32
2265,crocodylus_porosus_s_000922.png,15,16,27,27,7,8,20,20
2266,crocodylus_porosus_s_000644.png,15,15,27,27,7,7,20,20
2267,african_crocodile_s_000334.png,15,8,27,42,7,18,20,37
2268,nile_crocodile_s_000548.png,15,15,27,27,7,7,20,20
2269,nile_crocodile_s_001503.png,15,13,27,99,7,5,20,10
2270,crocodylus_porosus_s_000925.png,15,15,27,27,7,7,20,20
2271,crocodylus_porosus_s_000142.png,15,15,27,27,7,7,20,20
2272,nile_crocodile_s_000598.png,15,15,27,93,7,7,20,93
2273,crocodile_s_000188.png,15,1,27,67,7,7,20,64
2274,crocodile_s_000018.png,15,15,27,27,7,7,20,20
2275,crocodylus_porosus_s_000503.png,15,11,27,38,7,3,20,34
2276,crocodile_s_001917.png,15,15,27,27,7,7,20,20
2277,crocodile_s_000313.png,15,7,27,18,7,17,20,10
2278,crocodylus_porosus_s_000183.png,15,1,27,73,7,1,20,71
2279,african_crocodile_s_000410.png,15,15,27,27,7,7,20,20
2280,crocodylus_porosus_s_000907.png,15,15,27,44,7,7,20,12
2281,crocodile_s_002563.png,15,15,27,27,7,7,20,39
2282,crocodylus_niloticus_s_000718.png,15,15,27,27,7,7,20,88
2283,crocodile_s_000900.png,15,16,27,25,7,8,20,18
2284,nile_crocodile_s_001230.png,15,8,27,42,7,7,20,97
2285,nile_crocodile_s_001994.png,15,1,27,32,7,1,20,79
2286,african_crocodile_s_000015.png,15,12,27,4,7,4,20,34
2287,african_crocodile_s_000059.png,15,15,27,27,7,7,20,20
2288,african_crocodile_s_000092.png,15,0,27,95,7,0,20,39
2289,african_crocodile_s_000799.png,15,15,27,27,7,7,20,20
2290,crocodile_s_002711.png,15,15,27,27,7,7,20,20
2291,crocodile_s_000458.png,15,15,27,27,7,7,20,20
2292,nile_crocodile_s_001843.png,15,15,27,27,7,7,20,20
2293,crocodylus_porosus_s_001060.png,15,15,27,93,7,7,20,93
2294,african_crocodile_s_000796.png,15,15,27,27,7,7,20,20
2295,crocodile_s_000029.png,15,15,27,27,7,7,20,20
2296,african_crocodile_s_000958.png,15,15,27,27,7,7,20,20
2297,crocodile_s_002919.png,15,9,27,31,7,7,20,79
2298,nile_crocodile_s_000817.png,15,11,27,38,7,3,20,32
2299,nile_crocodile_s_000251.png,15,7,27,14,7,17,20,39
2300,african_crocodile_s_000017.png,15,6,27,25,7,16,20,20
2301,crocodylus_porosus_s_000238.png,15,15,27,27,7,1,20,20
2302,nile_crocodile_s_000446.png,15,15,27,27,7,7,20,40
2303,crocodile_s_002603.png,15,15,27,27,7,7,20,39
2304,crocodylus_porosus_s_000339.png,15,15,27,78,7,7,20,39
2305,african_crocodile_s_000180.png,15,15,27,27,7,7,20,20
2306,african_crocodile_s_000160.png,15,15,27,27,7,7,20,20
2307,wood_s_000492.png,10,17,33,59,2,9,27,55
2308,forest_s_001059.png,10,10,33,33,2,2,27,27
2309,forest_s_001535.png,10,10,33,33,2,2,27,27
2310,wood_s_002304.png,10,10,33,33,2,2,27,27
2311,forest_s_001124.png,10,10,33,33,2,2,27,27
2312,forest_s_001685.png,10,10,33,33,2,2,27,27
2313,woods_s_000549.png,10,10,33,33,2,2,27,27
2314,forest_s_001796.png,10,10,33,33,2,2,27,27
2315,forest_s_001060.png,10,10,33,33,2,5,27,27
2316,forest_s_001404.png,10,15,33,27,2,7,27,20
2317,forest_s_001489.png,10,10,33,49,2,2,27,10
2318,forest_s_000705.png,10,10,33,33,2,2,27,27
2319,forest_s_002188.png,10,10,33,33,2,2,27,27
2320,forest_s_001631.png,10,10,33,33,2,2,27,27
2321,woods_s_000264.png,10,10,33,33,2,2,27,39
2322,wood_s_000231.png,10,19,33,33,2,11,27,23
2323,forest_s_002287.png,10,10,33,33,2,2,27,27
2324,forest_s_000833.png,10,10,33,33,2,2,27,27
2325,woods_s_000369.png,10,17,33,56,2,19,27,52
2326,woods_s_000183.png,10,10,33,33,2,2,27,27
2327,forest_s_000222.png,10,10,33,33,2,2,27,39
2328,woods_s_000412.png,10,10,33,33,2,3,27,27
2329,woods_s_000136.png,10,10,33,33,2,2,27,27
2330,forest_s_001390.png,10,17,33,33,2,9,27,27
2331,forest_s_000809.png,10,10,33,33,2,2,27,27
2332,wood_s_000801.png,10,2,33,92,2,12,27,27
2333,forest_s_002203.png,10,10,33,33,2,2,27,27
2334,wood_s_000663.png,10,10,33,33,2,2,27,27
2335,woods_s_000005.png,10,10,33,96,2,2,27,96
2336,forest_s_001847.png,10,17,33,96,2,9,27,27
2337,forest_s_002214.png,10,10,33,33,2,19,27,27
2338,woods_s_000568.png,10,10,33,33,2,2,27,39
2339,wood_s_000441.png,10,10,33,33,2,17,27,27
2340,forest_s_000658.png,10,10,33,33,2,2,27,27
2341,forest_s_000257.png,10,10,33,33,2,2,27,27
2342,forest_s_000206.png,10,10,33,15,2,2,27,7
2343,wood_s_001724.png,10,10,33,33,2,2,27,27
2344,wood_s_001520.png,10,10,33,33,2,11,27,27
2345,forest_s_001890.png,10,17,33,96,2,2,27,96
2346,forest_s_002307.png,10,10,33,33,2,2,27,27
2347,woods_s_000038.png,10,10,33,33,2,7,27,27
2348,forest_s_001997.png,10,10,33,33,2,7,27,27
2349,forest_s_000243.png,10,10,33,33,2,2,27,44
2350,forest_s_001775.png,10,16,33,65,2,8,27,51
2351,forest_s_002124.png,10,10,33,33,2,2,27,27
2352,wood_s_000412.png,10,10,33,33,2,16,27,27
2353,wood_s_001421.png,10,10,33,33,2,2,27,27
2354,wood_s_001518.png,10,17,33,59,2,7,27,27
2355,forest_s_000677.png,10,10,33,33,2,12,27,27
2356,forest_s_001678.png,10,10,33,33,2,2,27,27
2357,forest_s_001396.png,10,17,33,59,2,5,27,55
2358,forest_s_002293.png,10,10,33,33,2,15,27,4
2359,woods_s_000247.png,10,10,33,33,2,2,27,27
2360,woods_s_000342.png,10,10,33,33,2,2,27,27
2361,forest_s_001534.png,10,17,33,59,2,9,27,27
2362,woods_s_000503.png,10,10,33,33,2,2,27,27
2363,forest_s_001381.png,10,10,33,33,2,2,27,27
2364,forest_s_001709.png,10,15,33,33,2,7,27,27
2365,forest_s_001811.png,10,10,33,49,2,2,27,44
2366,forest_s_001196.png,10,10,33,33,2,4,27,88
2367,woods_s_000028.png,10,10,33,33,2,2,27,27
2368,forest_s_002216.png,10,10,33,33,2,2,27,27
2369,forest_s_001945.png,10,10,33,33,2,2,27,27
2370,forest_s_001600.png,10,10,33,33,2,2,27,27
2371,forest_s_001824.png,10,17,33,59,2,2,27,55
2372,forest_s_000713.png,10,10,33,49,2,2,27,44
2373,forest_s_001787.png,10,1,33,32,2,2,27,18
2374,forest_s_000384.png,10,10,33,33,2,2,27,27
2375,woods_s_000374.png,10,13,33,80,2,6,27,27
2376,forest_s_001869.png,10,10,33,33,2,2,27,27
2377,forest_s_001996.png,10,10,33,33,2,2,27,94
2378,forest_s_000404.png,10,10,33,33,2,2,27,27
2379,forest_s_001106.png,10,17,33,96,2,2,27,96
2380,wood_s_000591.png,10,1,33,91,2,4,27,91
2381,woods_s_000312.png,10,10,33,33,2,2,27,27
2382,forest_s_000657.png,10,10,33,33,2,2,27,27
2383,forest_s_000427.png,10,9,33,33,2,3,27,27
2384,wood_s_001517.png,10,10,33,33,2,2,27,27
2385,forest_s_000434.png,10,10,33,33,2,2,27,27
2386,forest_s_000174.png,10,10,33,33,2,17,27,27
2387,forest_s_002165.png,10,10,33,33,2,4,27,27
2388,woods_s_000708.png,10,9,33,12,2,4,27,4
2389,woods_s_000128.png,10,17,33,33,2,7,27,78
2390,woods_s_000639.png,10,10,33,33,2,2,27,27
2391,woods_s_000103.png,10,17,33,96,2,9,27,27
2392,forest_s_000974.png,10,12,33,33,2,4,27,27
2393,woods_s_000642.png,10,15,33,27,2,7,27,20
2394,forest_s_000933.png,10,9,33,17,2,19,27,9
2395,forest_s_001302.png,10,17,33,96,2,9,27,96
2396,woods_s_000493.png,10,10,33,33,2,2,27,96
2397,forest_s_002240.png,10,10,33,49,2,2,27,44
2398,forest_s_001942.png,10,10,33,33,2,2,27,31
2399,forest_s_001027.png,10,10,33,33,2,2,27,88
2400,woods_s_000011.png,10,10,33,96,2,18,27,25
2401,woods_s_000338.png,10,10,33,33,2,2,27,27
2402,forest_s_000661.png,10,10,33,33,2,2,27,27
2403,woods_s_000407.png,10,10,33,33,2,2,27,27
2404,wood_s_001060.png,10,10,33,33,2,2,27,27
2405,wood_s_000941.png,10,17,33,47,2,18,27,42
2406,forest_s_001101.png,10,11,33,19,2,3,27,9
2407,nullarbor_plain_s_000326.png,10,10,60,60,2,2,57,57
2408,field_s_000708.png,10,10,60,60,2,2,57,39
2409,nullarbor_plain_s_000618.png,10,10,60,60,2,2,57,16
2410,serengeti_s_002804.png,10,10,60,60,2,2,57,69
2411,serengeti_plain_s_000190.png,10,6,60,25,2,16,57,18
2412,nullarbor_plain_s_000016.png,10,10,60,60,2,2,57,57
2413,serengeti_s_002710.png,10,10,60,60,2,2,57,57
2414,field_s_002838.png,10,10,60,60,2,2,57,57
2415,salt_flat_s_000049.png,10,10,60,71,2,2,57,69
2416,serengeti_s_001780.png,10,10,60,49,2,2,57,57
2417,field_s_000561.png,10,10,60,60,2,2,57,57
2418,serengeti_plain_s_000303.png,10,10,60,60,2,2,57,57
2419,plain_s_000646.png,10,10,60,60,2,2,57,57
2420,serengeti_s_001166.png,10,10,60,60,2,2,57,57
2421,field_s_002178.png,10,10,60,60,2,2,57,57
2422,plain_s_001200.png,10,10,60,60,2,2,57,57
2423,nullarbor_plain_s_000058.png,10,10,60,60,2,2,57,57
2424,field_s_002435.png,10,10,60,60,2,2,57,57
2425,serengeti_s_002176.png,10,10,60,60,2,2,57,57
2426,serengeti_s_002288.png,10,10,60,60,2,2,57,57
2427,field_s_000865.png,10,10,60,60,2,2,57,57
2428,nullarbor_plain_s_000678.png,10,10,60,60,2,2,57,57
2429,serengeti_s_001887.png,10,10,60,60,2,2,57,69
2430,nullarbor_plain_s_000030.png,10,10,60,60,2,2,57,57
2431,serengeti_plain_s_000292.png,10,10,60,60,2,2,57,69
2432,field_s_002217.png,10,10,60,60,2,2,57,57
2433,plain_s_000273.png,10,10,60,60,2,2,57,69
2434,salt_flat_s_000126.png,10,10,60,60,2,2,57,69
2435,nullarbor_plain_s_000227.png,10,10,60,60,2,2,57,57
2436,serengeti_plain_s_000388.png,10,10,60,60,2,2,57,57
2437,nullarbor_plain_s_000025.png,10,10,60,60,2,2,57,57
2438,serengeti_s_000348.png,10,10,60,60,2,2,57,57
2439,serengeti_s_001285.png,10,10,60,60,2,2,57,57
2440,serengeti_s_002778.png,10,10,60,60,2,2,57,57
2441,nullarbor_plain_s_001334.png,10,10,60,23,2,2,57,16
2442,field_s_001546.png,10,10,60,60,2,2,57,57
2443,plain_s_000476.png,10,10,60,60,2,2,57,57
2444,plain_s_001574.png,10,10,60,60,2,2,57,57
2445,serengeti_s_002135.png,10,10,60,60,2,2,57,39
2446,serengeti_s_001378.png,10,10,60,60,2,2,57,57
2447,field_s_000575.png,10,10,60,96,2,2,57,96
2448,serengeti_s_002807.png,10,10,60,60,2,2,57,57
2449,field_s_001380.png,10,10,60,60,2,2,57,57
2450,field_s_000633.png,10,10,60,60,2,2,57,57
2451,nullarbor_plain_s_000040.png,10,10,60,60,2,2,57,57
2452,serengeti_plain_s_000839.png,10,10,60,60,2,2,57,57
2453,field_s_002437.png,10,10,60,60,2,2,57,57
2454,field_s_000050.png,10,10,60,60,2,2,57,57
2455,plain_s_001795.png,10,10,60,60,2,2,57,57
2456,field_s_000160.png,10,10,60,60,2,2,57,57
2457,field_s_002645.png,10,10,60,60,2,2,57,57
2458,field_s_000307.png,10,9,60,60,2,2,57,57
2459,serengeti_s_000093.png,10,10,60,60,2,2,57,57
2460,field_s_001432.png,10,10,60,60,2,2,57,57
2461,serengeti_s_000885.png,10,10,60,60,2,2,57,57
2462,serengeti_s_000599.png,10,10,60,60,2,19,57,57
2463,plain_s_000528.png,10,10,60,60,2,2,57,57
2464,nullarbor_plain_s_000039.png,10,10,60,60,2,2,57,57
2465,field_s_002052.png,10,10,60,71,2,2,57,69
2466,serengeti_s_001428.png,10,10,60,60,2,2,57,57
2467,serengeti_s_002781.png,10,10,60,60,2,2,57,57
2468,field_s_002925.png,10,10,60,60,2,2,57,57
2469,nullarbor_plain_s_000593.png,10,10,60,60,2,2,57,69
2470,field_s_000729.png,10,10,60,60,2,2,57,57
2471,serengeti_s_000168.png,10,10,60,60,2,2,57,57
2472,serengeti_s_001477.png,10,10,60,60,2,2,57,57
2473,field_s_001178.png,10,10,60,25,2,16,57,7
2474,field_s_002207.png,10,10,60,60,2,2,57,57
2475,plain_s_000042.png,10,10,60,60,2,2,57,57
2476,serengeti_s_002585.png,10,10,60,60,2,2,57,57
2477,field_s_001291.png,10,10,60,23,2,2,57,16
2478,field_s_001300.png,10,10,60,60,2,2,57,57
2479,field_s_001212.png,10,10,60,60,2,2,57,57
2480,serengeti_s_000547.png,10,10,60,60,2,2,57,57
2481,field_s_002806.png,10,10,60,60,2,2,57,57
2482,serengeti_s_000366.png,10,10,60,60,2,2,57,57
2483,nullarbor_plain_s_000808.png,10,10,60,60,2,2,57,57
2484,field_s_002015.png,10,10,60,60,2,2,57,57
2485,plain_s_000247.png,10,10,60,60,2,2,57,57
2486,field_s_002679.png,10,10,60,60,2,2,57,57
2487,field_s_000782.png,10,10,60,60,2,2,57,16
2488,field_s_001181.png,10,10,60,60,2,2,57,57
2489,serengeti_s_000294.png,10,6,60,60,2,16,57,57
2490,serengeti_s_001768.png,10,10,60,60,2,2,57,57
2491,field_s_001656.png,10,10,60,60,2,2,57,57
2492,field_s_001121.png,10,10,60,60,2,2,57,57
2493,field_s_000699.png,10,10,60,60,2,2,57,57
2494,nullarbor_plain_s_000294.png,10,10,60,60,2,2,57,57
2495,salt_flat_s_000007.png,10,10,60,71,2,2,57,69
2496,salt_flat_s_000051.png,10,10,60,60,2,2,57,57
2497,serengeti_plain_s_000551.png,10,10,60,60,2,2,57,57
2498,serengeti_s_000194.png,10,9,60,68,2,19,57,65
2499,serengeti_plain_s_000983.png,10,10,60,60,2,2,57,57
2500,field_s_002487.png,10,10,60,60,2,2,57,57
2501,serengeti_s_000592.png,10,10,60,71,2,2,57,69
2502,salt_flat_s_000117.png,10,10,60,60,2,2,57,57
2503,serengeti_s_000665.png,10,10,60,60,2,2,57,57
2504,serengeti_s_001634.png,10,9,60,68,2,19,57,65
2505,serengeti_s_001798.png,10,10,60,71,2,2,57,69
2506,field_s_000965.png,10,10,60,60,2,2,57,57
2507,possum_s_000334.png,12,12,64,64,4,4,61,61
2508,opossum_s_000267.png,12,12,64,64,4,4,61,61
2509,possum_s_001200.png,12,16,64,50,4,8,61,61
2510,didelphis_virginiana_s_000007.png,12,12,64,64,4,4,61,61
2511,possum_s_000193.png,12,12,64,64,4,4,61,61
2512,possum_s_000920.png,12,1,64,74,4,7,61,6
2513,didelphis_virginiana_s_000535.png,12,12,64,64,4,4,61,61
2514,possum_s_000298.png,12,12,64,64,4,4,61,61
2515,opossum_s_001944.png,12,12,64,64,4,4,61,61
2516,opossum_s_000817.png,12,0,64,3,4,0,61,23
2517,possum_s_000119.png,12,12,64,35,4,6,61,23
2518,opossum_s_001908.png,12,12,64,64,4,4,61,61
2519,possum_s_000567.png,12,8,64,64,4,18,61,61
2520,possum_s_000800.png,12,16,64,64,4,8,61,46
2521,possum_s_001939.png,12,11,64,15,4,17,61,7
2522,possum_s_001027.png,12,15,64,64,4,7,61,61
2523,opossum_s_000156.png,12,12,64,64,4,4,61,61
2524,possum_s_000307.png,12,16,64,64,4,4,61,61
2525,possum_s_000158.png,12,16,64,65,4,4,61,7
2526,opossum_s_000003.png,12,12,64,64,4,4,61,61
2527,possum_s_002312.png,12,12,64,64,4,4,61,61
2528,possum_s_000719.png,12,12,64,50,4,8,61,15
2529,opossum_s_000482.png,12,11,64,31,4,0,61,34
2530,opossum_s_002046.png,12,12,64,97,4,4,61,39
2531,opossum_s_000413.png,12,12,64,64,4,4,61,61
2532,possum_s_001440.png,12,0,64,64,4,0,61,30
2533,possum_s_001954.png,12,16,64,36,4,18,61,30
2534,possum_s_000576.png,12,15,64,64,4,7,61,61
